nom_mpio,NOM_VEREDA,NOM_BARRIO,Count of SISBENIV_PT
CAPARRAPÍ,EL RAMAL,SIN BARRIO,54
CAPARRAPÍ,EL VALIENTE,SIN BARRIO,58
CAPARRAPÍ,GRACIAS,SIN BARRIO,34
CAPARRAPÍ,JUNTAS,SIN BARRIO,32
CAPARRAPÍ,LA OSCURA,SIN BARRIO,122
CAPARRAPÍ,LA PITA,SIN BARRIO,123
CAPARRAPÍ,LA TOMITA,SIN BARRIO,58
CAPARRAPÍ,LOMA REDONDA,SIN BARRIO,81
CAPARRAPÍ,PALENQUE,SIN BARRIO,67
CAPARRAPÍ,PEÑALOZA,SIN BARRIO,106
CAPARRAPÍ,POTOSI,SIN BARRIO,89
CAPARRAPÍ,PUEBLO NUEVO,SIN BARRIO,98
CAPARRAPÍ,PUERTO CAJUCHE,SIN BARRIO,34
CAPARRAPÍ,SAN RAMON BAJO,SIN BARRIO,111
CAPARRAPÍ,SECTOR ASPERONALES SALINAS,SIN BARRIO,16
CAPARRAPÍ,SIN VEREDA,EL PORVENIR,128
CAPARRAPÍ,SIN VEREDA,LUCERO ALTO,138
CAPARRAPÍ,SIN VEREDA,NUEVO,149
CAPARRAPÍ,TIERREROS,SIN BARRIO,32
CAPARRAPÍ,VOLCANES,SIN BARRIO,88
CAPARRAPÍ,YASAL,SIN BARRIO,107
CÁQUEZA,GANCO,BARRIO_S4,268
CÁQUEZA,LA CHAPA,BARRIO_S4,161
CÁQUEZA,LA POPA,BARRIO_S4,43
CÁQUEZA,LOS PINOS,BARRIO_S4,112
CÁQUEZA,PALO GRANDE,BARRIO_S4,278
CÁQUEZA,SAN JOSE,BARRIO_S4,250
CÁQUEZA,SIN VEREDA,LAS VILLAS,183
CÁQUEZA,SIN VEREDA,VILLAS DEL TEJAR,1024
CÁQUEZA,TAUSUTA I,BARRIO_S4,342
CÁQUEZA,UBATOQUE I,BARRIO_S4,393
CARMEN DE CARUPA,SIN VEREDA,BARRIO_S4,483
CARMEN DE CARUPA,SIN VEREDA,CENTRO,1567
CARMEN DE CARUPA,VEREDA ALISAL,BARRIO_S4,472
CARMEN DE CARUPA,VEREDA CORRALEJAS,BARRIO_S4,121
CARMEN DE CARUPA,VEREDA LLANO GRANDE,BARRIO_S4,136
CARMEN DE CARUPA,VEREDA PAPAYO,BARRIO_S4,122
CARMEN DE CARUPA,VEREDA SALITRE,BARRIO_S4,102
CARMEN DE CARUPA,VEREDA SAN AGUSTIN ,BARRIO_S4,126
CARMEN DE CARUPA,VEREDA SAN JOSE,BARRIO_S4,449
CHAGUANÍ,CAMPOALEGRE,SIN BARRIO,141
CHAGUANÍ,MONTEFRIO,SIN BARRIO,317
CHAGUANÍ,RETIRO,SIN BARRIO,198
CHAGUANÍ,SIN VEREDA,LAS PALMAS ,15
CAJICÁ,CP BARRIO BLANCO,BARRIO_S4,8
CAJICÁ,CP EL MISTERIO,BARRIO_S4,93
CAJICÁ,CP LA ESPERANZA,BARRIO_S4,165
CAJICÁ,CP LA PALMA,BARRIO_S4,791
CAJICÁ,CP PRADO,BARRIO_S4,86
CAJICÁ,CP QUEBRADA DEL CAMPO,BARRIO_S4,177
CAJICÁ,EL CORTIJO RURAL ,BARRIO_S4,39
CAJICÁ,EL ROCIO RURAL ,BARRIO_S4,12
CAJICÁ,PUENTE VARGAS LA VARIANTE RURAL,BARRIO_S4,115
CAJICÁ,RINCON SANTO,BARRIO_S4,389
CAJICÁ,SIN VEREDA,CALLE SEPTIMA,1543
CAJICÁ,SIN VEREDA,CAPELLANIA URBANO,8595
CAJICÁ,SIN VEREDA,CENTRO,4838
CAJICÁ,SIN VEREDA,GRAN COLOMBIA URBANO,3070
CAJICÁ,SIN VEREDA,PUENTE VARGAS URBANO,1690
CAPARRAPÍ,ALTERON SUR,SIN BARRIO,39
CAPARRAPÍ,ALTO DE MELOS,SIN BARRIO,22
CAPARRAPÍ,BARRO BLANCO,SIN BARRIO,105
CAPARRAPÍ,BUENAVISTA,SIN BARRIO,63
CAPARRAPÍ,CHANCHIMAY,SIN BARRIO,66
CAPARRAPÍ,CHARCO DE LOS INDIOS,SIN BARRIO,55
CAPARRAPÍ,CUATRO CAMINOS,SIN BARRIO,140
CAPARRAPÍ,CULATAS,SIN BARRIO,27
CAPARRAPÍ,EL CHORRO,SIN BARRIO,79
CAPARRAPÍ,EL OSO,SIN BARRIO,50
CAPARRAPÍ,EL ZARBAL,SIN BARRIO,37
CAPARRAPÍ,ESTORAQUES,SIN BARRIO,48
CAPARRAPÍ,GALINDOS,SIN BARRIO,140
CAPARRAPÍ,HIGUERONAL,SIN BARRIO,13
CAPARRAPÍ,HOYA DE CAMACHOS,SIN BARRIO,26
CAPARRAPÍ,HOYA DEL CHIPAL,SIN BARRIO,62
CAPARRAPÍ,LA FLORIDA,SIN BARRIO,90
CAPARRAPÍ,LA FRIAN,SIN BARRIO,38
CAPARRAPÍ,LA LAJA,SIN BARRIO,122
CAPARRAPÍ,LA MIEL,SIN BARRIO,41
CAPARRAPÍ,LA MONTAÑA,SIN BARRIO,170
CAPARRAPÍ,LAS VUELTAS,SIN BARRIO,38
CAPARRAPÍ,LLANO GRANDE,SIN BARRIO,2
CAPARRAPÍ,LOMA DE ALDANAS,SIN BARRIO,83
CAPARRAPÍ,MESETAS,SIN BARRIO,39
CAPARRAPÍ,PALACIOS ALTO,SIN BARRIO,34
CAPARRAPÍ,PALACIOS BAJO,SIN BARRIO,40
CAPARRAPÍ,PLATANALES,SIN BARRIO,81
CAPARRAPÍ,SAN CAYETANO,SIN BARRIO,183
CAPARRAPÍ,SANTA INES,SIN BARRIO,47
CAPARRAPÍ,SECTOR CAFETALES,SIN BARRIO,22
CAPARRAPÍ,SECTOR GUASACURI,SIN BARRIO,12
CAPARRAPÍ,SECTOR SAN JUANITO,SIN BARRIO,34
CAPARRAPÍ,SECTOR VARELAS,SIN BARRIO,47
CAPARRAPÍ,SIN VEREDA,CORABASTOS,91
CAPARRAPÍ,SIN VEREDA,EL PESEBRE,52
CAPARRAPÍ,SIN VEREDA,LA ESCAMILLA,89
CAPARRAPÍ,SIN VEREDA,LA HOYITA,49
CAPARRAPÍ,SIN VEREDA,SIN BARRIO,1737
CAPARRAPÍ,TATICITO,SIN BARRIO,68
CAPARRAPÍ,TIERRA NEGRA,SIN BARRIO,50
CÁQUEZA,EL CAMPIN,BARRIO_S4,413
CÁQUEZA,EL CARMEN,BARRIO_S4,310
CÁQUEZA,GIRON DE BLANCOS,BARRIO_S4,835
CÁQUEZA,GIRON DE RESGUARDO,BARRIO_S4,707
CÁQUEZA,RÍO NEGRO NORTE,BARRIO_S4,225
CÁQUEZA,RÍO NEGRO SUR,BARRIO_S4,259
CÁQUEZA,SIN VEREDA,EL PALMAR,723
CÁQUEZA,SIN VEREDA,LA INMACULADA,214
CÁQUEZA,SIN VEREDA,SAN FERNANDO,294
CÁQUEZA,SIN VEREDA,TUNJA,139
CÁQUEZA,VELANDIA,BARRIO_S4,46
CARMEN DE CARUPA,VEREDA APARTADERO,CENTRO,5
CARMEN DE CARUPA,VEREDA ESPERANZA,BARRIO_S4,21
CARMEN DE CARUPA,VEREDA HATO,BARRIO_S4,293
CARMEN DE CARUPA,VEREDA NAZARETH,BARRIO_S4,196
CARMEN DE CARUPA,VEREDA PERQUIRA,BARRIO_S4,106
CARMEN DE CARUPA,VEREDA PLAYA ,BARRIO_S4,156
CARMEN DE CARUPA,VEREDA SALINAS,BARRIO_S4,225
CHAGUANÍ,CENTRO,SIN BARRIO,66
CHAGUANÍ,HELECHAL,SIN BARRIO,154
CHAGUANÍ,LA TABLA,SIN BARRIO,164
CHAGUANÍ,LLANO DEL PLATANAL,SIN BARRIO,62
CHAGUANÍ,MELGAS,SIN BARRIO,204
CHAGUANÍ,PEDREGAL,SIN BARRIO,99
CHAGUANÍ,PUERTO CHAGUANI,SIN BARRIO,8
CHAGUANÍ,SIN VEREDA,EL PARQUE ,62
CHAGUANÍ,SIN VEREDA,LA AMISTAD ,30
CHAGUANÍ,SIN VEREDA,PANCHES I,55
CAJICÁ,AGUANICA,BARRIO_S4,171
CAJICÁ,CAPELLANIA RURAL  ,BARRIO_S4,59
CAJICÁ,CHUNTAME RURAL,BARRIO_S4,1583
CAJICÁ,CP LOS LEON,BARRIO_S4,82
CAJICÁ,CP SANTA INES,BARRIO_S4,1320
CAJICÁ,CP SERENEOS,BARRIO_S4,610
CAJICÁ,LA CUMBRE,BARRIO_S4,217
CAJICÁ,MANAS VEREDA RIO GRANDE,BARRIO_S4,381
CAJICÁ,SIN VEREDA,CHUNTAME URBANO,2385
CAJICÁ,SIN VEREDA,EL MISTERIO SECTOR URBANO,3396
CAJICÁ,SIN VEREDA,PUENTE VARGAS LA VARIANTE URBANO,574
CAPARRAPÍ,ALTO DE LA PUNTA,SIN BARRIO,74
CAPARRAPÍ,ALTO DE RUEDAS,SIN BARRIO,55
CAPARRAPÍ,ALTO DEL GRAMAL,SIN BARRIO,62
CAPARRAPÍ,EL CAJON,SIN BARRIO,78
CAPARRAPÍ,EL CALICHE,SIN BARRIO,60
CAPARRAPÍ,EL GUAMAL,SIN BARRIO,24
CAPARRAPÍ,EL ROBLE,SIN BARRIO,51
CAPARRAPÍ,EL SILENCIO,SIN BARRIO,171
CAPARRAPÍ,EL TOSTADO,SIN BARRIO,164
CAPARRAPÍ,LA CEIBA,SIN BARRIO,29
CAPARRAPÍ,LA MORADA,SIN BARRIO,71
CAPARRAPÍ,LA PAULINA,SIN BARRIO,33
CAPARRAPÍ,MATA DE PLATANO,SIN BARRIO,187
CAPARRAPÍ,MORIELES,SIN BARRIO,165
CAPARRAPÍ,OTUMBE,SIN BARRIO,63
CAPARRAPÍ,PATALINARES,SIN BARRIO,118
CAPARRAPÍ,SECTOR EL PISCO,SIN BARRIO,39
CAPARRAPÍ,SECTOR LA MARIA,SIN BARRIO,36
CAPARRAPÍ,SECTOR LAS GUASAS,SIN BARRIO,1
CAPARRAPÍ,SIN VEREDA,ADOLFO LEON BEJARANO,367
CAPARRAPÍ,SIN VEREDA,CHAMBACU,86
CAPARRAPÍ,SIN VEREDA,EL CARMEN,173
CAPARRAPÍ,SIN VEREDA,LAS FERIAS,578
CAPARRAPÍ,SUZNE,SIN BARRIO,229
CAPARRAPÍ,TEMBLADAL,SIN BARRIO,29
CAPARRAPÍ,TRAPICHE GUAYABILLO,SIN BARRIO,69
CAPARRAPÍ,TRAPICHE VIEJO,SIN BARRIO,181
CÁQUEZA,ALTO DE LA CRUZ,BARRIO_S4,162
CÁQUEZA,CENTRO PISCINA,BARRIO_S4,489
CÁQUEZA,EL PARAMO,BARRIO_S4,179
CÁQUEZA,EL VOLADOR,BARRIO_S4,119
CÁQUEZA,HOYA DE SANTIAGO,BARRIO_S4,318
CÁQUEZA,MERCADILLO I,BARRIO_S4,169
CÁQUEZA,MONRUTA,BARRIO_S4,141
CÁQUEZA,MOYAS,BARRIO_S4,590
CÁQUEZA,ORO PERDIDO,BARRIO_S4,65
CÁQUEZA,PANTANO DE CARLOS,BARRIO_S4,509
CÁQUEZA,PONTA,BARRIO_S4,192
CÁQUEZA,RINCÓN GRANDE,BARRIO_S4,454
CÁQUEZA,SANTA ANA,BARRIO_S4,510
CÁQUEZA,SIN VEREDA,MANUEL F PABON,414
CÁQUEZA,SIN VEREDA,SANTA BARBARA,531
CARMEN DE CARUPA,VEREDA CHARQUIRA,BARRIO_S4,597
CARMEN DE CARUPA,VEREDA CHEGUA,BARRIO_S4,161
CARMEN DE CARUPA,VEREDA HATICO Y ENEAS ,BARRIO_S4,325
CARMEN DE CARUPA,VEREDA LA HUERTA ,BARRIO_S4,81
CARMEN DE CARUPA,VEREDA TUDELA,BARRIO_S4,380
CHAGUANÍ,BRAMADEROS ,SIN BARRIO,296
CHAGUANÍ,SIN VEREDA,EL CARMEN,107
CHAGUANÍ,SIN VEREDA,LAS FERIAS ,54
CHAGUANÍ,SIN VEREDA,SANTANDER ,155
CHAGUANÍ,SIN VEREDA,SIMON BOLIVAR,38
CHÍA,CHIQUILINDA,BARRIO_S4,585
CHÍA,PUENTE CACIQUE,BARRIO_S4,223
CHÍA,SANTA BARBARA,BARRIO_S4,1288
CHÍA,SIN VEREDA,BOMBEROS - EL 40 - TRES ESQUINAS,2056
CHÍA,SIN VEREDA,EL CAIRO,3265
CHÍA,SIN VEREDA,EL CAIRO - VARIANTE,350
CHÍA,SIN VEREDA,EL ROSARIO,396
CHÍA,SIN VEREDA,FANTA - SAN MIGUEL - LA VIRGEN - EL RETIRO,1863
CHÍA,SIN VEREDA,LA DORADA - EL ICAL - PAREDES - EL COLEGIO,663
CHÍA,SIN VEREDA,LA LEONOR - ADULTO MAYOR - LA FRONTERA - EL BOSQUE,587
CHÍA,SIN VEREDA,LA SIATA - VIVENZA,729
CHÍA,SIN VEREDA,LA VIRGEN - LAS JUNTAS,1905
CHÍA,SIN VEREDA,LAS MERCEDARIAS,62
CHÍA,SIN VEREDA,MERCEDES DE CALAHORRA - NUEVO MILENIO,4260
CHÍA,SIN VEREDA,PARQUE DE RIO FRIO,596
CHÍA,SIN VEREDA,PONYLANDIA - PARQUE DE LA SABANA,305
CHÍA,SIN VEREDA,RIO FRIO,1586
CHÍA,SIN VEREDA,SANTA RITA,837
CHÍA,LA PAZ,BARRIO_S4,783
CHÍA,SIN VEREDA,DELICIAS NORTE - PINARES,246
CHÍA,SIN VEREDA,EL CAMPIN,1878
CHÍA,SIN VEREDA,LA FLORESTA - EL PARAISO - BOCHICA,1135
CHÍA,SIN VEREDA,LA PRIMAVERA,2332
CHÍA,SIN VEREDA,LOS CHILACOS - LOS COLORADOS,1312
CHÍA,SIN VEREDA,LOS ZIPAS,1212
CHÍA,SIN VEREDA,OSORIO - HOQABIGA,657
CHÍA,SIN VEREDA,PARQUES DE LA SABANA - SAUCEDAL,310
CHÍA,SIN VEREDA,SAN FRANCISCO,1236
CHÍA,SIN VEREDA,SAN LUIS,1674
CHÍA,SIN VEREDA,SANTA LUCIA - LA PEPITA,539
CHÍA,SINDAMANOY I,BARRIO_S4,6
CHÍA,TIQUIZA,BARRIO_S4,261
CHÍA,VEREDA_S4,BARRIO_S4,9563
CHIPAQUE,CALDERA,BARRIO_S4,181
CHIPAQUE,LA PALMA,BARRIO_S4,18
CHIPAQUE,SIN VEREDA,CENTRO,2687
CHOACHÍ,EL PULPITO,BARRIO_S4,134
CHOACHÍ,EL UVAL,BARRIO_S4,35
CHOACHÍ,FONTE,BARRIO_S4,25
CHOACHÍ,GRANADILLO,BARRIO_S4,153
CHOACHÍ,GUAZA,BARRIO_S4,81
CHOACHÍ,LA MESETA,BARRIO_S4,119
CHOACHÍ,POTRERO GRANDE,BARRIO_S4,355
CHOACHÍ,RESGUARDO COSTADO NORTE,BARRIO_S4,199
CHOACHÍ,RESGUARDO PARTE BAJA,BARRIO_S4,587
CHOACHÍ,SAN FRANCISCO,BARRIO_S4,141
CHOACHÍ,SIN VEREDA,EL REFUGIO,212
CHOCONTÁ,BOQUERON BAJO,BARRIO_S4,158
CHOCONTÁ,CAPELLANIA,BARRIO_S4,237
CHOCONTÁ,CRUCES,BARRIO_S4,403
CHOCONTÁ,GUANGUITA ALTO,BARRIO_S4,539
CHOCONTÁ,HATOFIERO BAJO,BARRIO_S4,479
CHOCONTÁ,PUEBLO VIEJO ALTO,BARRIO_S4,483
CHOCONTÁ,RETIRO DE INDIOS,BARRIO_S4,527
CHOCONTÁ,SAUCIO,BARRIO_S4,528
CHOCONTÁ,SIN VEREDA,LICEO,1064
CHOCONTÁ,SIN VEREDA,NARIÑO,610
CHOCONTÁ,SIN VEREDA,PORTAL DEL TEJAR,580
CHOCONTÁ,SOATAMA,BARRIO_S4,221
CHOCONTÁ,TABLON,BARRIO_S4,209
COGUA,BARROBLANCO,BARRIO_S4,938
COGUA,CENTRO POBLADO BARROBLANCO,BARRIO_S4,529
COGUA,CENTRO POBLADO EL OLIVO,BARRIO_S4,36
COGUA,CENTRO POBLADO LA PLAZUELA,BARRIO_S4,310
COGUA,EL MORTIÑO,BARRIO_S4,488
COGUA,EL OLIVO,BARRIO_S4,527
COGUA,LA PLAZUELA,BARRIO_S4,472
COGUA,QUEBRADAHONDA,BARRIO_S4,895
COGUA,SIN VEREDA,EL PLANETARIO,136
COGUA,SIN VEREDA,EL RINCON DE COGUA,504
COGUA,SIN VEREDA,LA CASCADA,9
COGUA,SIN VEREDA,LOS SAUCES,150
COGUA,SIN VEREDA,OSPINA,755
COGUA,SIN VEREDA,SAN JOSE,805
COGUA,SIN VEREDA,SANTA MARIA DEL VALLE,361
COGUA,SIN VEREDA,VILLA ALEJANDRA,21
COGUA,SIN VEREDA,VILLA NOHORA,246
COTA,SIN VEREDA,BARRIO_S4,5765
COTA,VDA VUELTA GRANDE,BARRIO_S4,57
CUCUNUBÁ,EL RHUR,BARRIO_S4,170
CUCUNUBÁ,LA LAGUNA,BARRIO_S4,119
CUCUNUBÁ,LA TOMA,BARRIO_S4,361
CUCUNUBÁ,PEÑAS,BARRIO_S4,861
CUCUNUBÁ,PUEBLO VIEJO,BARRIO_S4,1160
CUCUNUBÁ,SIN VEREDA,BARRIO_S4,133
EL COLEGIO,CUCUTA REDONDILLO,BARRIO_S4,115
EL COLEGIO,EL PARAISO,BARRIO_S4,401
EL COLEGIO,EL TIGRE,BARRIO_S4,43
EL COLEGIO,GUACHACA,BARRIO_S4,96
EL COLEGIO,LA CAMPOS,BARRIO_S4,258
EL COLEGIO,MISIONES,BARRIO_S4,418
EL COLEGIO,SANTA CRUZ,BARRIO_S4,559
EL COLEGIO,SANTA MARTA,BARRIO_S4,432
EL COLEGIO,SANTO DOMINGO,BARRIO_S4,216
EL COLEGIO,SIN VEREDA,BARRANQUILLA,476
EL COLEGIO,SIN VEREDA,CENTRO,1011
EL COLEGIO,SIN VEREDA,CHAPINERO,111
EL COLEGIO,SIN VEREDA,CONDOMINIO MIRASOL,11
EL COLEGIO,SIN VEREDA,EL JAZMIN,177
EL COLEGIO,SIN VEREDA,EL PROGRESO,249
EL COLEGIO,SIN VEREDA,LAS BRISAS,20
EL COLEGIO,SIN VEREDA,SAN ANTONIO,441
EL COLEGIO,SIN VEREDA,SAN BAILON,76
EL COLEGIO,SIN VEREDA,URBANIZACIÓN MONSERRATE,149
EL PEÑÓN,AGUADA,BARRIO_S4,82
CHÍA,VILLA JULIANA,BARRIO_S4,198
CHIPAQUE,ALTO DEL RAMO,BARRIO_S4,766
CHIPAQUE,CARAZA,BARRIO_S4,202
CHIPAQUE,CUMBA,BARRIO_S4,435
CHIPAQUE,HOYAS,BARRIO_S4,81
CHIPAQUE,MONE,BARRIO_S4,122
CHIPAQUE,MONGUE,BARRIO_S4,1056
CHIPAQUE,MUNAR,BARRIO_S4,400
CHOACHÍ,AGUADAS,BARRIO_S4,35
CHOACHÍ,CHIVATE,BARRIO_S4,149
CHOACHÍ,EL CURI,BARRIO_S4,123
CHOACHÍ,FERRALARADA,BARRIO_S4,510
CHOACHÍ,LA CABAÑA,BARRIO_S4,114
CHOACHÍ,LA CAJA,BARRIO_S4,138
CHOACHÍ,LOS LAURELES,BARRIO_S4,199
CHOACHÍ,RESGUARDO PARTE ALTA,BARRIO_S4,334
CHOACHÍ,SIN VEREDA,ALTO DE LA VIRGEN ,203
CHOACHÍ,SIN VEREDA,BARRIO_S4,18
CHOACHÍ,SIN VEREDA,LA ISABELLA,22
CHOACHÍ,VILLANUEVA,BARRIO_S4,37
CHOCONTÁ,CHINATA,BARRIO_S4,112
CHOCONTÁ,CHINGACIO BAJO,BARRIO_S4,399
CHOCONTÁ,GUANGUITA BAJO,BARRIO_S4,169
CHOCONTÁ,MOCHILA,BARRIO_S4,235
CHOCONTÁ,POZO AZUL,BARRIO_S4,11
CHOCONTÁ,RETIRO DE BLANCOS BAJO,BARRIO_S4,400
CHOCONTÁ,SANTA BARBARA,BARRIO_S4,84
CHOCONTÁ,SIN VEREDA,LOS PRADOS,1014
CHOCONTÁ,SIN VEREDA,SAN MARTIN,153
CHOCONTÁ,SIN VEREDA,SANTANDER,1056
CHOCONTÁ,SIN VEREDA,VILLAALEJANDRA,139
CHOCONTÁ,TEJAR,BARRIO_S4,537
CHOCONTÁ,TILATA ALTO,BARRIO_S4,292
CHOCONTÁ,TILATA BAJO,BARRIO_S4,233
CHOCONTÁ,TURMAL,BARRIO_S4,171
COGUA,CARDONAL,BARRIO_S4,780
COGUA,CASABLANCA,BARRIO_S4,786
COGUA,LA CHAPA,BARRIO_S4,39
COGUA,RINCON SANTO,BARRIO_S4,984
COGUA,SIN VEREDA,BARRIO_S4,355
COGUA,SIN VEREDA,CENTRO,1426
COGUA,SIN VEREDA,LOS PORTALES,111
COGUA,SIN VEREDA,QUINTAS DE SAN ESTEBAN,20
COGUA,SIN VEREDA,SAN ANTONIO,73
COTA,VDA PARCELAS,BARRIO_S4,760
COTA,VDA ROZO,BARRIO_S4,684
CUCUNUBÁ,BUITA,BARRIO_S4,504
CUCUNUBÁ,CHAPALA,BARRIO_S4,602
CUCUNUBÁ,MEDIA LUNA,BARRIO_S4,179
CUCUNUBÁ,PEÑAS DE PALACIO,BARRIO_S4,45
CUCUNUBÁ,SIN VEREDA,EL DIVIDIVE,90
EL COLEGIO,ANTIOQUEÑITA,BARRIO_S4,263
EL COLEGIO,BRASIL,BARRIO_S4,330
EL COLEGIO,CUCUTA,BARRIO_S4,170
EL COLEGIO,EL PORVENIR,BARRIO_S4,243
EL COLEGIO,LA ARCADIA,BARRIO_S4,303
EL COLEGIO,LA SOLEDAD,BARRIO_S4,175
EL COLEGIO,LA VIRGINIA,BARRIO_S4,266
EL COLEGIO,LAS PALMAS,BARRIO_S4,79
EL COLEGIO,LUCERNA,BARRIO_S4,328
EL COLEGIO,SAN JOSE ALTO,BARRIO_S4,190
EL COLEGIO,SAN MIGUEL,BARRIO_S4,152
EL COLEGIO,SIN VEREDA,20 DE FEBRERO,207
EL COLEGIO,SIN VEREDA,BARRIO_S4,1362
EL COLEGIO,SIN VEREDA,GALIMA,309
EL COLEGIO,SIN VEREDA,HORIZONTE,190
EL COLEGIO,SIN VEREDA,LOS AMIGOS,436
EL COLEGIO,SIN VEREDA,SANTA HELENA ALTO,200
EL COLEGIO,SIN VEREDA,URBANIZACIÓN ALTOS DE LA CASTELLANA,63
EL COLEGIO,SIN VEREDA,URBANIZACIÓN LAS PASCUAS,61
EL COLEGIO,SIN VEREDA,URBANIZACIÓN MOVIMIENTO FEMENINO,113
EL COLEGIO,SIN VEREDA,VILLAS DEL CALANDAIMA,160
EL COLEGIO,SUBIA,BARRIO_S4,236
EL COLEGIO,TRUJILLO,BARRIO_S4,744
EL COLEGIO,VEREDA_S4,BARRIO_S4,3152
EL PEÑÓN,ALTO DE CHAPA,BARRIO_S4,80
EL PEÑÓN,EL COBRE,BARRIO_S4,215
EL PEÑÓN,EL ENCANTADO,BARRIO_S4,80
EL PEÑÓN,GUAMAL,BARRIO_S4,19
EL PEÑÓN,HONDURAS,BARRIO_S4,53
EL PEÑÓN,MONTEBELLO ,BARRIO_S4,121
EL PEÑÓN,PAUCHAL,BARRIO_S4,61
EL PEÑÓN,TERAMITA,BARRIO_S4,42
EL ROSAL,PUENTE ROSAL ,BARRIO_S4,594
EL ROSAL,SANTA BARBARA ,BARRIO_S4,200
EL ROSAL,SIN VEREDA,CAMPO ALEGRE ,1234
EL ROSAL,SIN VEREDA,SAN CARLOS,935
EL ROSAL,SIN VEREDA,VERSALLES ,244
CHÍA,BOJACA,BARRIO_S4,16
CHÍA,CERCA DE PIEDRA,BARRIO_S4,3429
CHÍA,CUATRO ESQUINAS,BARRIO_S4,2680
CHÍA,EL ESPEJO,BARRIO_S4,1825
CHÍA,ENCENILLOS DE SINDAMANOY,BARRIO_S4,4
CHÍA,FAGUA,BARRIO_S4,1000
CHÍA,FUSCA,BARRIO_S4,281
CHÍA,PUEBLO FUERTE,BARRIO_S4,405
CHÍA,SIN VEREDA,20 DE JULIO,3016
CHÍA,SIN VEREDA,BARRIO_S4,11189
CHÍA,SIN VEREDA,BOCHICA - EL DARIEN,1073
CHÍA,SIN VEREDA,CALATRAVA - PARQUE DE LAS FLORES,1264
CHÍA,SIN VEREDA,CENTRO HISTORICO,2015
CHÍA,SIN VEREDA,IBAROS - TERMINAL,1872
CHÍA,SIN VEREDA,LA LORENA,1645
CHÍA,SIN VEREDA,LAS ACACIAS,1199
CHÍA,SIN VEREDA,LOS CEDROS,299
CHÍA,SIN VEREDA,LOS CHILACOS - SANTA CLARA,552
CHÍA,SIN VEREDA,SANTA ANA - DELICIAS SUR,360
CHÍA,SIN VEREDA,SANTA LUCIA,2589
CHÍA,YERBABUENA,BARRIO_S4,1167
CHIPAQUE,CEREZOS CHIQUITOS,BARRIO_S4,512
CHIPAQUE,FLORES,BARRIO_S4,297
CHIPAQUE,QUENTE,BARRIO_S4,117
CHIPAQUE,SIECHA,BARRIO_S4,375
CHOACHÍ,AGUADULCE,BARRIO_S4,115
CHOACHÍ,CARTAGENA,BARRIO_S4,4
CHOACHÍ,CHATASUGA ,BARRIO_S4,410
CHOACHÍ,LA LLANADA,BARRIO_S4,300
CHOACHÍ,LA PALMA ,BARRIO_S4,129
CHOACHÍ,LA VICTORIA,BARRIO_S4,288
CHOACHÍ,MAZA,BARRIO_S4,418
CHOACHÍ,SIN VEREDA,EL BOSQUE,729
CHOACHÍ,SIN VEREDA,EL SEMINARIO,49
CHOACHÍ,SIN VEREDA,LA AVENIDA,171
CHOACHÍ,SIN VEREDA,LA VILLA ,42
CHOACHÍ,SIN VEREDA,SAN CARLOS,338
CHOACHÍ,SIN VEREDA,SAN LUIS,118
CHOACHÍ,YERBABUENA,BARRIO_S4,109
CHOCONTÁ,BOQUERON ALTO,BARRIO_S4,166
CHOCONTÁ,CENTRO,BARRIO_S4,9
CHOCONTÁ,CHINGACIO ALTO,BARRIO_S4,383
CHOCONTÁ,HATOFIERO ALTO,BARRIO_S4,478
CHOCONTÁ,PUEBLO VIEJO BAJO,BARRIO_S4,530
CHOCONTÁ,RETIRO DE BLANCOS ALTO,BARRIO_S4,382
CHOCONTÁ,SIN VEREDA,ALMEYDA,918
CHOCONTÁ,SIN VEREDA,BARRIO_S4,14
CHOCONTÁ,SIN VEREDA,BOLIVAR,818
CHOCONTÁ,SIN VEREDA,COLPAZ,389
CHOCONTÁ,SIN VEREDA,LA DIANA,495
CHOCONTÁ,SIN VEREDA,RUFINO,783
CHOCONTÁ,SIN VEREDA,VERACRUZ,761
CHOCONTÁ,SURALA,BARRIO_S4,53
COGUA,CENTRO POBLADO RINCON SANTO,BARRIO_S4,497
COGUA,CENTRO POBLADO RODAMONTAL,BARRIO_S4,750
COGUA,RODAMONTAL,BARRIO_S4,712
COGUA,SIN VEREDA,CLARO DE LUNA,25
COGUA,SIN VEREDA,EL CARPINTERO ,5
COGUA,SIN VEREDA,QUINTAS DE SANTA MARIA,37
COGUA,SIN VEREDA,VILLA CLAUDIA,21
COTA,EL ABRA,BARRIO_S4,1320
COTA,PUEBLO VIEJO,BARRIO_S4,1639
CUCUNUBÁ,ALTO DE AIRE,BARRIO_S4,241
CUCUNUBÁ,LA RAMADA,BARRIO_S4,398
CUCUNUBÁ,SIN VEREDA,BALCONES DE CUCUNUBA,36
CUCUNUBÁ,SIN VEREDA,CENTRO,809
EL COLEGIO,ANTIOQUIA,BARRIO_S4,334
EL COLEGIO,FRANCIA,BARRIO_S4,184
EL COLEGIO,LA PITALA,BARRIO_S4,244
EL COLEGIO,SAN  JOAQUIN STA CECILIA,BARRIO_S4,380
EL COLEGIO,SAN JOSE BAJO,BARRIO_S4,405
EL COLEGIO,SAN RAMON,BARRIO_S4,76
